# This file was generated by DielectricPlanar on Wed, May 28 2025 at 00:27:56 
# 
# DielectricPlanar is part of MAICoS v0.7.2
# 
# Command line:    epsilon_script.py 
# Module input:    DielectricPlanar(atomgroups, dim=2, zmin=None, zmax=None, bin_width=0.5, refgroup=None, is_3d=False, sym=False, vac=False, unwrap=True, temperature=300, output_prefix='eps', concfreq=0, vcutwidth=0.1).run((start=None, stop=None, step=None, verbose=None))
# 
# Statistics over 7084167 frames
# 
# Considered atomgroups:
#   (1) HW 6958 & MW 3479 & OW 3479
# 
# 
# 
#      position [Å]       |      ε^-1_⟂ - 1 (1)      |       Δε^-1_⟂ (1)        |   self ε^-1_⟂ - 1 (1)    |   coll. ε^-1_⟂ - 1 (1)   
-2.984999999999103792e+01  -0.000000000000000000e+00   0.000000000000000000e+00  -0.000000000000000000e+00  -0.000000000000000000e+00 
-2.954999999995761328e+01  -0.000000000000000000e+00   0.000000000000000000e+00  -0.000000000000000000e+00  -0.000000000000000000e+00 
-2.925000000000000000e+01  -0.000000000000000000e+00   0.000000000000000000e+00  -0.000000000000000000e+00  -0.000000000000000000e+00 
-2.895000000006820784e+01  -0.000000000000000000e+00   0.000000000000000000e+00  -0.000000000000000000e+00  -0.000000000000000000e+00 
-2.865000000016803483e+01  -0.000000000000000000e+00   0.000000000000000000e+00  -0.000000000000000000e+00  -0.000000000000000000e+00 
-2.834999999979456220e+01  -2.973871215893510319e-04   8.986786450807984067e-05  -2.932866122442005655e-04  -4.100509345148590201e-06 
-2.805000000021279405e+01  -1.695246128009552100e-01   3.327224751089627279e-03  -1.846873097308177059e-01   1.516269692385294882e-02 
-2.775000000000000000e+01  -1.131175008934264703e+00   2.279415814595550302e-02  -1.365989432718533125e+00   2.348144237345025642e-01 
-2.744999999969368432e+01  -2.170710669097513534e+00   6.486249154326323429e-02  -3.142910394192007573e+00   9.721997240438929877e-01 
-2.714999999993373692e+01  -1.778691067984746965e+00   1.369481933753304848e-01  -9.792432627844378956e+00   8.013741559812096682e+00 
-2.685000000018976607e+01  -5.670833729528599321e-01   8.409451064004561105e-02  -2.344350154154453492e+01   2.287641816912695347e+01 
-2.655000000043702357e+01  -8.360238645476262276e-01   4.389322735604336140e-02  -2.518172942528141789e+01   2.434570556071901493e+01 
-2.625000000000000000e+01  -1.329264799823359322e+00   9.664828570268994834e-02  -2.161058026438472623e+01   2.028131546545269259e+01 
-2.594999999978707450e+01  -1.500173303984793316e+00   9.755808540615537594e-02  -1.754570334779636909e+01   1.604553004448906250e+01 
-2.564999999975164968e+01  -1.227821688849202397e+00   6.752698281928087853e-02  -1.442980626761870155e+01   1.320198457817935278e+01 
-2.535000000042563784e+01  -9.123002421405433937e-01   3.394900061992928153e-02  -1.259580671149179310e+01   1.168350646943508231e+01 
-2.505000000025948026e+01  -7.293092916873699094e-01   2.258061692561866632e-02  -1.243656338848104070e+01   1.170725409656199112e+01 
-2.475000000000000000e+01  -6.396779775029149961e-01   5.887825081553576395e-02  -1.330566630599280131e+01   1.266598832816961817e+01 
-2.445000000005556018e+01  -7.058605959640527061e-01   7.369741855334731306e-02  -1.483930700618839715e+01   1.413344640924813866e+01 
-2.414999999923746543e+01  -8.825519624298798771e-01   4.197157693680843293e-02  -1.791300945021928825e+01   1.703045748786324509e+01 
-2.385000000078728277e+01  -1.259840209187636839e+00   2.772557699176357235e-02  -1.970618673385969899e+01   1.844634652466778846e+01 
-2.354999999956661583e+01  -1.323643151290705422e+00   4.201238569012926555e-02  -1.900850874976223537e+01   1.768486559853988282e+01 
-2.325000000000000000e+01  -1.178012897406078840e+00   3.436681579602206271e-02  -1.776687038931229168e+01   1.658885749200777937e+01 
-2.295000000063421908e+01  -9.887068625727494231e-01   2.372625072438728361e-02  -1.682392751548146492e+01   1.583522065277205115e+01 
-2.264999999907559314e+01  -9.006841525538903381e-01   2.075157293913786408e-02  -1.626465389355650260e+01   1.536396974075734079e+01 
-2.235000000094742489e+01  -8.665350672472799110e-01   2.074845820374024083e-02  -1.593875211278025716e+01   1.507221704528746642e+01 
-2.204999999910869590e+01  -9.158456567541555238e-01   2.055986437416136223e-02  -1.568569224567035825e+01   1.476984658867683109e+01 
-2.175000000000000000e+01  -9.744933916912346117e-01   2.035533650777122255e-02  -1.555392232247317352e+01   1.457942893054422839e+01 
-2.145000000049670419e+01  -1.028038135010108878e+00   2.043564658510602094e-02  -1.565741414150481425e+01   1.462937600625771495e+01 
-2.114999999940404862e+01  -9.972773030079569168e-01   2.079269923660342217e-02  -1.589129410923617947e+01   1.489401680598100519e+01 
-2.085000000059595138e+01  -9.835464505185731454e-01   2.145085465259891425e-02  -1.619497727339346582e+01   1.521143082265219348e+01 
-2.054999999914851827e+01  -9.760752719165929348e-01   2.158988284500821045e-02  -1.651055722829174144e+01   1.553448195616577898e+01 
-2.025000000000000000e+01  -9.685098134396623593e-01   2.111595832692636510e-02  -1.673851711013017507e+01   1.577000729646294985e+01 
-1.995000000097368442e+01  -9.968390173168415469e-01   2.128612124632385527e-02  -1.679483917094444578e+01   1.579800015341048791e+01 
-1.964999999976108569e+01  -1.007118162628876323e+00   2.178392722034250273e-02  -1.664517433856779505e+01   1.563805617573536466e+01 
-1.935000000011347510e+01  -1.026100165369296047e+00   2.158557178729083106e-02  -1.637818227093895374e+01   1.535208210535578743e+01 
-1.904999999863208870e+01  -1.010767816561656263e+00   2.087794190728092802e-02  -1.615926870565309770e+01   1.514850088884649892e+01 
-1.875000000000000000e+01  -9.552356888662942858e-01   2.059961710734835652e-02  -1.602834605943840884e+01   1.507311037032406631e+01 
-1.845000000145252628e+01  -9.524161353418694187e-01   2.077646695231104290e-02  -1.600908543958853159e+01   1.505666930399393166e+01 
-1.815000000044583572e+01  -9.559482592181188787e-01   2.087381858902413040e-02  -1.610871109740787688e+01   1.515276283794167256e+01 
-1.784999999941799587e+01  -9.663864680951421704e-01   2.081838680817241910e-02  -1.622530481612841058e+01   1.525891834778376577e+01 
-1.754999999841488290e+01  -9.807144036629371620e-01   2.079466406501574716e-02  -1.632225058045600363e+01   1.534153617654812507e+01 
-1.725000000000000000e+01  -1.001221468986425833e+00   2.082285543647059006e-02  -1.637760208115333427e+01   1.537638061192173566e+01 
-1.695000000162812626e+01  -1.043372752187521346e+00   2.084185509777855203e-02  -1.639174936951398465e+01   1.534837661708476375e+01 
-1.665000000102638822e+01  -9.891875119808383188e-01   2.081571198332341638e-02  -1.637970410929112930e+01   1.539051659706815478e+01 
-1.634999999886551336e+01  -9.584725871885233506e-01   2.080210279964222336e-02  -1.633400852165163641e+01   1.537553593422112463e+01 
